filename,status,fn_name,reason
background-origin-002,ported,css_backgrounds_background_origin_002,
background-origin-003,ported,css_backgrounds_background_origin_003,
background-origin-004,ported,css_backgrounds_background_origin_004,
background-origin-005,ported,css_backgrounds_background_origin_005,
background-origin-006,ported,css_backgrounds_background_origin_006,
background-origin-007,ported,css_backgrounds_background_origin_007,
background-origin-008,ported,css_backgrounds_background_origin_008,
background-paint-order-001,ported,css_backgrounds_background_paint_order_001,
background-position-negative-percentage-comparison-002,ported,css_backgrounds_background_position_negative_percentage_comparison_002,
background-position-negative-percentage-comparison,ported,css_backgrounds_background_position_negative_percentage_comparison,
background-position-subpixel-at-border.tentative,ported,css_backgrounds_background_position_subpixel_at_border_tentative,
background-position-three-four-values,ported,css_backgrounds_background_position_three_four_values,
background-repeat-round-001,ported,css_backgrounds_background_repeat_round_001,
background-repeat-round-1-ref,ported,css_backgrounds_background_repeat_round_1_ref,
background-repeat-round-1a,ported,css_backgrounds_background_repeat_round_1a,
background-repeat-round-1b,ported,css_backgrounds_background_repeat_round_1b,
background-repeat-round-1c,ported,css_backgrounds_background_repeat_round_1c,
background-repeat-round-1d,ported,css_backgrounds_background_repeat_round_1d,
background-repeat-round-1e,ported,css_backgrounds_background_repeat_round_1e,
background-repeat-round-2-ref,ported,css_backgrounds_background_repeat_round_2_ref,
background-repeat-round-2,ported,css_backgrounds_background_repeat_round_2,
background-repeat-round-3-ref,ported,css_backgrounds_background_repeat_round_3_ref,
background-repeat-round-3,ported,css_backgrounds_background_repeat_round_3,
background-repeat-round-4-ref,ported,css_backgrounds_background_repeat_round_4_ref,
background-repeat-round-4,ported,css_backgrounds_background_repeat_round_4,
background-repeat-round-empty-crash,ported,css_backgrounds_background_repeat_round_empty_crash,
background-repeat-space-1-ref,ported,css_backgrounds_background_repeat_space_1_ref,
background-repeat-space-10-ref,ported,css_backgrounds_background_repeat_space_10_ref,
background-repeat-space-10,ported,css_backgrounds_background_repeat_space_10,
background-repeat-space-1a,ported,css_backgrounds_background_repeat_space_1a,
background-repeat-space-1b,ported,css_backgrounds_background_repeat_space_1b,
background-repeat-space-1c,ported,css_backgrounds_background_repeat_space_1c,
background-repeat-space-2-ref,ported,css_backgrounds_background_repeat_space_2_ref,
background-repeat-space-2,ported,css_backgrounds_background_repeat_space_2,
background-repeat-space-3-ref,ported,css_backgrounds_background_repeat_space_3_ref,
background-repeat-space-3,ported,css_backgrounds_background_repeat_space_3,
background-repeat-space-4-ref,ported,css_backgrounds_background_repeat_space_4_ref,
background-repeat-space-4,ported,css_backgrounds_background_repeat_space_4,
background-repeat-space-5-ref,ported,css_backgrounds_background_repeat_space_5_ref,
background-repeat-space-5,ported,css_backgrounds_background_repeat_space_5,
background-repeat-space-6-ref,ported,css_backgrounds_background_repeat_space_6_ref,
background-repeat-space-6,ported,css_backgrounds_background_repeat_space_6,
background-repeat-space-7-ref,ported,css_backgrounds_background_repeat_space_7_ref,
background-repeat-space-7,ported,css_backgrounds_background_repeat_space_7,
background-repeat-space-8-ref,ported,css_backgrounds_background_repeat_space_8_ref,
background-repeat-space-8,ported,css_backgrounds_background_repeat_space_8,
background-repeat-space-9-ref,ported,css_backgrounds_background_repeat_space_9_ref,
background-repeat-space-9,ported,css_backgrounds_background_repeat_space_9,
background-rounded-image-clip-001,ported,css_backgrounds_background_rounded_image_clip_001,
background-size-002,ported,css_backgrounds_background_size_002,
background-size-003,ported,css_backgrounds_background_size_003,
background-size-005,ported,css_backgrounds_background_size_005,
background-size-006,ported,css_backgrounds_background_size_006,
background-size-008,ported,css_backgrounds_background_size_008,
background-size-009,ported,css_backgrounds_background_size_009,
background-size-011,ported,css_backgrounds_background_size_011,
background-size-012,ported,css_backgrounds_background_size_012,
background-size-013,ported,css_backgrounds_background_size_013,
background-size-014,ported,css_backgrounds_background_size_014,
background-size-015,ported,css_backgrounds_background_size_015,
background-size-016,ported,css_backgrounds_background_size_016,
background-size-017,ported,css_backgrounds_background_size_017,
background-size-018,ported,css_backgrounds_background_size_018,
background-size-019,ported,css_backgrounds_background_size_019,
background-size-020,ported,css_backgrounds_background_size_020,
background-size-021,ported,css_backgrounds_background_size_021,
background-size-022,ported,css_backgrounds_background_size_022,
background-size-023,ported,css_backgrounds_background_size_023,
background-size-024,ported,css_backgrounds_background_size_024,
background-size-025,ported,css_backgrounds_background_size_025,
background-size-026,ported,css_backgrounds_background_size_026,
background-size-027,ported,css_backgrounds_background_size_027,
background-size-028,ported,css_backgrounds_background_size_028,
background-size-029,ported,css_backgrounds_background_size_029,
background-size-030,ported,css_backgrounds_background_size_030,
background-size-031,ported,css_backgrounds_background_size_031,
background-size-034,ported,css_backgrounds_background_size_034,
background-size-041,ported,css_backgrounds_background_size_041,
background-size-042,ported,css_backgrounds_background_size_042,
background-size-043,ported,css_backgrounds_background_size_043,
background-size-044,ported,css_backgrounds_background_size_044,
background-size-contain-001,ported,css_backgrounds_background_size_contain_001,
background-size-contain-002,ported,css_backgrounds_background_size_contain_002,
background-size-cover-001,ported,css_backgrounds_background_size_cover_001,
background-size-cover-002,ported,css_backgrounds_background_size_cover_002,
background-size-cover-003-ref,ported,css_backgrounds_background_size_cover_003_ref,
background-size-cover-003,ported,css_backgrounds_background_size_cover_003,
background-size-one-value-1x1-image,ported,css_backgrounds_background_size_one_value_1x1_image,
background-size-percentage-root-ref,ported,css_backgrounds_background_size_percentage_root_ref,
background-size-with-negative-value,ported,css_backgrounds_background_size_with_negative_value,
bg-color-with-gradient,ported,css_backgrounds_bg_color_with_gradient,
border-bottom-left-radius-001,ported,css_backgrounds_border_bottom_left_radius_001,
border-bottom-left-radius-002,ported,css_backgrounds_border_bottom_left_radius_002,
border-bottom-left-radius-004-ref,ported,css_backgrounds_border_bottom_left_radius_004_ref,
border-bottom-left-radius-004,ported,css_backgrounds_border_bottom_left_radius_004,
border-bottom-left-radius-005-ref,ported,css_backgrounds_border_bottom_left_radius_005_ref,
border-bottom-left-radius-005,ported,css_backgrounds_border_bottom_left_radius_005,
border-bottom-left-radius-010,ported,css_backgrounds_border_bottom_left_radius_010,
border-bottom-left-radius-011,ported,css_backgrounds_border_bottom_left_radius_011,
border-bottom-left-radius-012,ported,css_backgrounds_border_bottom_left_radius_012,
border-bottom-left-radius-013,ported,css_backgrounds_border_bottom_left_radius_013,
border-bottom-left-radius-014,ported,css_backgrounds_border_bottom_left_radius_014,
border-bottom-right-radius-001,ported,css_backgrounds_border_bottom_right_radius_001,
border-bottom-right-radius-002,ported,css_backgrounds_border_bottom_right_radius_002,
border-bottom-right-radius-004-ref,ported,css_backgrounds_border_bottom_right_radius_004_ref,
border-bottom-right-radius-004,ported,css_backgrounds_border_bottom_right_radius_004,
border-bottom-right-radius-005-ref,ported,css_backgrounds_border_bottom_right_radius_005_ref,
border-bottom-right-radius-005,ported,css_backgrounds_border_bottom_right_radius_005,
border-bottom-right-radius-010,ported,css_backgrounds_border_bottom_right_radius_010,
border-bottom-right-radius-011,ported,css_backgrounds_border_bottom_right_radius_011,
border-bottom-right-radius-012,ported,css_backgrounds_border_bottom_right_radius_012,
border-bottom-right-radius-013,ported,css_backgrounds_border_bottom_right_radius_013,
border-bottom-right-radius-014,ported,css_backgrounds_border_bottom_right_radius_014,
border-bottom-width-medium,ported,css_backgrounds_border_bottom_width_medium,
border-bottom-width-thick,ported,css_backgrounds_border_bottom_width_thick,
border-bottom-width-thin,ported,css_backgrounds_border_bottom_width_thin,
border-color_transparent,ported,css_backgrounds_border_color_transparent,
border-image-007,ported,css_backgrounds_border_image_007,
border-image-013,ported,css_backgrounds_border_image_013,
border-image-021,ported,css_backgrounds_border_image_021,
border-image-calc-ref,ported,css_backgrounds_border_image_calc_ref,
border-image-calc,ported,css_backgrounds_border_image_calc,
border-image-displayed-with-transparent-border-color-ref,ported,css_backgrounds_border_image_displayed_with_transparent_border_color_ref,
border-image-displayed-with-transparent-border-color,ported,css_backgrounds_border_image_displayed_with_transparent_border_color,
border-image-outset-003-ref,ported,css_backgrounds_border_image_outset_003_ref,
border-image-outset-003,ported,css_backgrounds_border_image_outset_003,
border-image-repeat-005,ported,css_backgrounds_border_image_repeat_005,
border-image-repeat-1,ported,css_backgrounds_border_image_repeat_1,
border-image-repeat-round-003,ported,css_backgrounds_border_image_repeat_round_003,
border-image-repeat-round-1-ref,ported,css_backgrounds_border_image_repeat_round_1_ref,
border-image-repeat-round-1,ported,css_backgrounds_border_image_repeat_round_1,
border-image-repeat-round-2-ref,ported,css_backgrounds_border_image_repeat_round_2_ref,
border-image-repeat-round-2,ported,css_backgrounds_border_image_repeat_round_2,
border-image-repeat-round-stretch-001,ported,css_backgrounds_border_image_repeat_round_stretch_001,
border-image-repeat-round,ported,css_backgrounds_border_image_repeat_round,
border-image-repeat-space-011,ported,css_backgrounds_border_image_repeat_space_011,
border-image-repeat-space-1-ref,ported,css_backgrounds_border_image_repeat_space_1_ref,
border-image-repeat-space-1,ported,css_backgrounds_border_image_repeat_space_1,
border-image-repeat-space-10-ref,ported,css_backgrounds_border_image_repeat_space_10_ref,
border-image-repeat-space-10,ported,css_backgrounds_border_image_repeat_space_10,
border-image-repeat-space-2-ref,ported,css_backgrounds_border_image_repeat_space_2_ref,
border-image-repeat-space-2,ported,css_backgrounds_border_image_repeat_space_2,
border-image-repeat-space-3-ref,ported,css_backgrounds_border_image_repeat_space_3_ref,
border-image-repeat-space-3,ported,css_backgrounds_border_image_repeat_space_3,
border-image-repeat-space-4-ref-1,ported,css_backgrounds_border_image_repeat_space_4_ref_1,
border-image-repeat-space-4-ref-2,ported,css_backgrounds_border_image_repeat_space_4_ref_2,
border-image-repeat-space-4,ported,css_backgrounds_border_image_repeat_space_4,
border-image-repeat-space-5-ref-1,ported,css_backgrounds_border_image_repeat_space_5_ref_1,
border-image-repeat-space-5-ref-2,ported,css_backgrounds_border_image_repeat_space_5_ref_2,
border-image-repeat-space-5,ported,css_backgrounds_border_image_repeat_space_5,
border-image-repeat-space-6-ref,ported,css_backgrounds_border_image_repeat_space_6_ref,
border-image-repeat-space-6,ported,css_backgrounds_border_image_repeat_space_6,
border-image-repeat-space-7-ref,ported,css_backgrounds_border_image_repeat_space_7_ref,
border-image-repeat-space-7,ported,css_backgrounds_border_image_repeat_space_7,
border-image-repeat-stretch-round-001,ported,css_backgrounds_border_image_repeat_stretch_round_001,
border-image-round-and-stretch,ported,css_backgrounds_border_image_round_and_stretch,
border-image-slice-003,ported,css_backgrounds_border_image_slice_003,
border-image-slice-percentage,ported,css_backgrounds_border_image_slice_percentage,
border-image-space-001,ported,css_backgrounds_border_image_space_001,
border-image-width-005,ported,css_backgrounds_border_image_width_005,
border-image-width-006,ported,css_backgrounds_border_image_width_006,
border-image-width-007,ported,css_backgrounds_border_image_width_007,
border-image-width-008-ref,ported,css_backgrounds_border_image_width_008_ref,
border-image-width-008,ported,css_backgrounds_border_image_width_008,
border-image-width-009,ported,css_backgrounds_border_image_width_009,
border-image-width-should-extend-to-padding-ref,ported,css_backgrounds_border_image_width_should_extend_to_padding_ref,
border-image-width-should-extend-to-padding,ported,css_backgrounds_border_image_width_should_extend_to_padding,
border-images,ported,css_backgrounds_border_images,
border-left-width-medium,ported,css_backgrounds_border_left_width_medium,
border-left-width-thick,ported,css_backgrounds_border_left_width_thick,
border-left-width-thin,ported,css_backgrounds_border_left_width_thin,
border-radius-001-ref,ported,css_backgrounds_border_radius_001_ref,
border-radius-001,ported,css_backgrounds_border_radius_001,
border-radius-002-ref,ported,css_backgrounds_border_radius_002_ref,
border-radius-002,ported,css_backgrounds_border_radius_002,
border-radius-003-ref,ported,css_backgrounds_border_radius_003_ref,
border-radius-003,ported,css_backgrounds_border_radius_003,
border-radius-004-ref,ported,css_backgrounds_border_radius_004_ref,
border-radius-004,ported,css_backgrounds_border_radius_004,
border-radius-005-ref,ported,css_backgrounds_border_radius_005_ref,
border-radius-005,ported,css_backgrounds_border_radius_005,
border-radius-006-ref,ported,css_backgrounds_border_radius_006_ref,
border-radius-006,ported,css_backgrounds_border_radius_006,
border-radius-007-ref,ported,css_backgrounds_border_radius_007_ref,
border-radius-007,ported,css_backgrounds_border_radius_007,
border-radius-008,ported,css_backgrounds_border_radius_008,
border-radius-009-ref,ported,css_backgrounds_border_radius_009_ref,
border-radius-009,ported,css_backgrounds_border_radius_009,
border-radius-010-ref,ported,css_backgrounds_border_radius_010_ref,
border-radius-010,ported,css_backgrounds_border_radius_010,
border-radius-011-ref,ported,css_backgrounds_border_radius_011_ref,
border-radius-011,ported,css_backgrounds_border_radius_011,
border-radius-012-ref,ported,css_backgrounds_border_radius_012_ref,
border-radius-012,ported,css_backgrounds_border_radius_012,
border-radius-dynamic-from-no-radius-ref,ported,css_backgrounds_border_radius_dynamic_from_no_radius_ref,
border-radius-horizontal-value-is-zero,ported,css_backgrounds_border_radius_horizontal_value_is_zero,
border-radius-overflow-hidden,ported,css_backgrounds_border_radius_overflow_hidden,
border-radius-shorthand-002-ref,ported,css_backgrounds_border_radius_shorthand_002_ref,
border-radius-shorthand-002,ported,css_backgrounds_border_radius_shorthand_002,
border-right-width-medium,ported,css_backgrounds_border_right_width_medium,
border-right-width-thick,ported,css_backgrounds_border_right_width_thick,
border-right-width-thin,ported,css_backgrounds_border_right_width_thin,
border-top-left-radius-001,ported,css_backgrounds_border_top_left_radius_001,
border-top-left-radius-002,ported,css_backgrounds_border_top_left_radius_002,
border-top-left-radius-004-ref,ported,css_backgrounds_border_top_left_radius_004_ref,
border-top-left-radius-004,ported,css_backgrounds_border_top_left_radius_004,
border-top-left-radius-005-ref,ported,css_backgrounds_border_top_left_radius_005_ref,
border-top-left-radius-005,ported,css_backgrounds_border_top_left_radius_005,
border-top-left-radius-010,ported,css_backgrounds_border_top_left_radius_010,
border-top-left-radius-011,ported,css_backgrounds_border_top_left_radius_011,
border-top-left-radius-012,ported,css_backgrounds_border_top_left_radius_012,
border-top-left-radius-013,ported,css_backgrounds_border_top_left_radius_013,
border-top-left-radius-014,ported,css_backgrounds_border_top_left_radius_014,
border-top-right-radius-001,ported,css_backgrounds_border_top_right_radius_001,
border-top-right-radius-002,ported,css_backgrounds_border_top_right_radius_002,
border-top-right-radius-004-ref,ported,css_backgrounds_border_top_right_radius_004_ref,
border-top-right-radius-004,ported,css_backgrounds_border_top_right_radius_004,
border-top-right-radius-005-ref,ported,css_backgrounds_border_top_right_radius_005_ref,
border-top-right-radius-005,ported,css_backgrounds_border_top_right_radius_005,
border-top-right-radius-010,ported,css_backgrounds_border_top_right_radius_010,
border-top-right-radius-011,ported,css_backgrounds_border_top_right_radius_011,
border-top-right-radius-012,ported,css_backgrounds_border_top_right_radius_012,
border-top-right-radius-013,ported,css_backgrounds_border_top_right_radius_013,
border-top-right-radius-014,ported,css_backgrounds_border_top_right_radius_014,
border-top-width-medium,ported,css_backgrounds_border_top_width_medium,
border-top-width-thick,ported,css_backgrounds_border_top_width_thick,
border-top-width-thin,ported,css_backgrounds_border_top_width_thin,
border-width-pixel-snapping-001-a,ported,css_backgrounds_border_width_pixel_snapping_001_a,
border-width-pixel-snapping-001-b,ported,css_backgrounds_border_width_pixel_snapping_001_b,
border-width-small-values-001-a,ported,css_backgrounds_border_width_small_values_001_a,
border-width-small-values-001-b,ported,css_backgrounds_border_width_small_values_001_b,
border-width-small-values-001-c,ported,css_backgrounds_border_width_small_values_001_c,
border-width-small-values-001-d,ported,css_backgrounds_border_width_small_values_001_d,
border-width-small-values-001-e,ported,css_backgrounds_border_width_small_values_001_e,
box-shadow-005,ported,css_backgrounds_box_shadow_005,
box-shadow-039,ported,css_backgrounds_box_shadow_039,
box-shadow-040,ported,css_backgrounds_box_shadow_040,
box-shadow-041,ported,css_backgrounds_box_shadow_041,
box-shadow-042,ported,css_backgrounds_box_shadow_042,
box-shadow-border-radius-001,ported,css_backgrounds_box_shadow_border_radius_001,
box-shadow-calc-ref,ported,css_backgrounds_box_shadow_calc_ref,
box-shadow-calc,ported,css_backgrounds_box_shadow_calc,
box-shadow-currentcolor-ref,ported,css_backgrounds_box_shadow_currentcolor_ref,
box-shadow-currentcolor,ported,css_backgrounds_box_shadow_currentcolor,
box-shadow-inset-without-border-radius,ported,css_backgrounds_box_shadow_inset_without_border_radius,
box-shadow-multiple-001,ported,css_backgrounds_box_shadow_multiple_001,
box-shadow-outset-without-border-radius-001,ported,css_backgrounds_box_shadow_outset_without_border_radius_001,
child-move-reveals-parent-background-ref,ported,css_backgrounds_child_move_reveals_parent_background_ref,
css-border-radius-001,ported,css_backgrounds_css_border_radius_001,
css3-background-clip-border-box,ported,css_backgrounds_css3_background_clip_border_box,
css3-background-clip-content-box,ported,css_backgrounds_css3_background_clip_content_box,
css3-background-clip-padding-box,ported,css_backgrounds_css3_background_clip_padding_box,
css3-background-clip,ported,css_backgrounds_css3_background_clip,
css3-background-origin-border-box,ported,css_backgrounds_css3_background_origin_border_box,
css3-background-origin-content-box,ported,css_backgrounds_css3_background_origin_content_box,
css3-background-origin-padding-box,ported,css_backgrounds_css3_background_origin_padding_box,
css3-background-size-001,ported,css_backgrounds_css3_background_size_001,
css3-background-size-contain,ported,css_backgrounds_css3_background_size_contain,
css3-background-size,ported,css_backgrounds_css3_background_size,
css3-border-image-source,ported,css_backgrounds_css3_border_image_source,
css3-box-shadow,ported,css_backgrounds_css3_box_shadow,
fieldset-inset-shadow-ref,ported,css_backgrounds_fieldset_inset_shadow_ref,
inline-background-rtl-001,ported,css_backgrounds_inline_background_rtl_001,
inner-border-non-renderable-ref,ported,css_backgrounds_inner_border_non_renderable_ref,
inset-box-shadow-scroll-ref,ported,css_backgrounds_inset_box_shadow_scroll_ref,
inset-box-shadow-scroll,ported,css_backgrounds_inset_box_shadow_scroll,
inset-box-shadow-stacking-context-scroll,ported,css_backgrounds_inset_box_shadow_stacking_context_scroll,
linear-gradient-calc-crash,ported,css_backgrounds_linear_gradient_calc_crash,
linear-gradient-currentcolor-first-line-ref,ported,css_backgrounds_linear_gradient_currentcolor_first_line_ref,
local-attachment-content-box-scroll-ref,ported,css_backgrounds_local_attachment_content_box_scroll_ref,
local-attachment-flex-column-reverse-scroll-ref,ported,css_backgrounds_local_attachment_flex_column_reverse_scroll_ref,
local-attachment-flex-row-reverse-scroll-ref,ported,css_backgrounds_local_attachment_flex_row_reverse_scroll_ref,
local-attachment-rtl-and-flex-row-reverse-scroll-ref,ported,css_backgrounds_local_attachment_rtl_and_flex_row_reverse_scroll_ref,
local-attachment-rtl-scroll-ref,ported,css_backgrounds_local_attachment_rtl_scroll_ref,
subpixel-repeat-no-repeat-mix,ported,css_backgrounds_subpixel_repeat_no_repeat_mix,
hidpi_simple-bg-color,ported,css_backgrounds_hidpi_simple_bg_color,
background-clip_clip-border-area-background-geometry-ref,ported,css_backgrounds_background_clip_clip_border_area_background_geometry_ref,
background-clip_clip-border-area-background-geometry,ported,css_backgrounds_background_clip_clip_border_area_background_geometry,
background-clip_clip-border-area-border-image-ref,ported,css_backgrounds_background_clip_clip_border_area_border_image_ref,
background-clip_clip-border-area-border-image,ported,css_backgrounds_background_clip_clip_border_area_border_image,
background-clip_clip-border-area-border-on-top-ref,ported,css_backgrounds_background_clip_clip_border_area_border_on_top_ref,
background-clip_clip-border-area-border-on-top,ported,css_backgrounds_background_clip_clip_border_area_border_on_top,
background-clip_clip-border-area-box-decoration-break-ref,ported,css_backgrounds_background_clip_clip_border_area_box_decoration_break_ref,
background-clip_clip-border-area-box-decoration-break,ported,css_backgrounds_background_clip_clip_border_area_box_decoration_break,
background-clip_clip-border-area-multiple-backgrounds-ref,ported,css_backgrounds_background_clip_clip_border_area_multiple_backgrounds_ref,
background-clip_clip-border-area-multiple-backgrounds,ported,css_backgrounds_background_clip_clip_border_area_multiple_backgrounds,
background-clip_clip-border-area-ref,ported,css_backgrounds_background_clip_clip_border_area_ref,
background-clip_clip-border-area,ported,css_backgrounds_background_clip_clip_border_area,
background-clip_clip-border-box,ported,css_backgrounds_background_clip_clip_border_box,
background-clip_clip-border-box_with_position,ported,css_backgrounds_background_clip_clip_border_box_with_position,
background-clip_clip-border-box_with_radius,ported,css_backgrounds_background_clip_clip_border_box_with_radius,
background-clip_clip-border-box_with_size,ported,css_backgrounds_background_clip_clip_border_box_with_size,
background-clip_clip-content-box,ported,css_backgrounds_background_clip_clip_content_box,
background-clip_clip-content-box_with_position,ported,css_backgrounds_background_clip_clip_content_box_with_position,
background-clip_clip-content-box_with_radius,ported,css_backgrounds_background_clip_clip_content_box_with_radius,
background-clip_clip-content-box_with_size,ported,css_backgrounds_background_clip_clip_content_box_with_size,
background-clip_clip-padding-box,ported,css_backgrounds_background_clip_clip_padding_box,
background-clip_clip-padding-box_with_position,ported,css_backgrounds_background_clip_clip_padding_box_with_position,
background-clip_clip-padding-box_with_radius,ported,css_backgrounds_background_clip_clip_padding_box_with_radius,
background-clip_clip-padding-box_with_size,ported,css_backgrounds_background_clip_clip_padding_box_with_size,
background-clip_clip-rounded-corner-ref,ported,css_backgrounds_background_clip_clip_rounded_corner_ref,
background-clip_clip-rounded-corner,ported,css_backgrounds_background_clip_clip_rounded_corner,
background-clip_clip-text-animated-text-ref,ported,css_backgrounds_background_clip_clip_text_animated_text_ref,
background-clip_clip-text-dynamic-2-ref,ported,css_backgrounds_background_clip_clip_text_dynamic_2_ref,
background-clip_clip-text-ellipsis-ref,ported,css_backgrounds_background_clip_clip_text_ellipsis_ref,
background-clip_clip-text-ellipsis,ported,css_backgrounds_background_clip_clip_text_ellipsis,
background-clip_clip-text-flex-ref,ported,css_backgrounds_background_clip_clip_text_flex_ref,
background-clip_clip-text-flex,ported,css_backgrounds_background_clip_clip_text_flex,
background-clip_clip-text-out-of-flow-child-ref,ported,css_backgrounds_background_clip_clip_text_out_of_flow_child_ref,
background-clip_clip-text-text-decorations-ref,ported,css_backgrounds_background_clip_clip_text_text_decorations_ref,
background-clip_clip-text-text-decorations,ported,css_backgrounds_background_clip_clip_text_text_decorations,
background-clip_clip-text-text-emphasis-ref,ported,css_backgrounds_background_clip_clip_text_text_emphasis_ref,
background-clip_clip-text-text-emphasis,ported,css_backgrounds_background_clip_clip_text_text_emphasis,
background-origin_origin-border-box,ported,css_backgrounds_background_origin_origin_border_box,
background-origin_origin-border-box_with_position,ported,css_backgrounds_background_origin_origin_border_box_with_position,
background-origin_origin-border-box_with_radius,ported,css_backgrounds_background_origin_origin_border_box_with_radius,
background-origin_origin-border-box_with_size,ported,css_backgrounds_background_origin_origin_border_box_with_size,
background-origin_origin-content-box,ported,css_backgrounds_background_origin_origin_content_box,
background-origin_origin-content-box_with_position,ported,css_backgrounds_background_origin_origin_content_box_with_position,
background-origin_origin-content-box_with_radius,ported,css_backgrounds_background_origin_origin_content_box_with_radius,
background-origin_origin-content-box_with_size,ported,css_backgrounds_background_origin_origin_content_box_with_size,
background-origin_origin-padding-box,ported,css_backgrounds_background_origin_origin_padding_box,
background-origin_origin-padding-box_with_position,ported,css_backgrounds_background_origin_origin_padding_box_with_position,
background-origin_origin-padding-box_with_radius,ported,css_backgrounds_background_origin_origin_padding_box_with_radius,
background-origin_origin-padding-box_with_size,ported,css_backgrounds_background_origin_origin_padding_box_with_size,
animations_background-color-animation-custom-property-ref,ported,css_backgrounds_animations_background_color_animation_custom_property_ref,
