filename,status,fn_name,reason
sticky_position-sticky-fractional-offset-ref,not_portable,,uses_javascript
sticky_position-sticky-fractional-offset,not_portable,,uses_javascript
sticky_position-sticky-get-bounding-client-rect,not_portable,,uses_javascript
sticky_position-sticky-grid-ref,not_portable,,uses_javascript
sticky_position-sticky-grid,not_portable,,uses_javascript
sticky_position-sticky-horizontal-rtl-overconstrained,not_portable,,uses_javascript
sticky_position-sticky-hyperlink-ref,not_portable,,uses_javascript
sticky_position-sticky-hyperlink,not_portable,,uses_javascript
sticky_position-sticky-in-fixed-container-ref,not_portable,,style_block_unsupported property: transform
sticky_position-sticky-in-fixed-container,not_portable,,style_block_unsupported property: transform
sticky_position-sticky-inflow-position,not_portable,,uses_javascript
sticky_position-sticky-inline-ref,not_portable,,uses_javascript
sticky_position-sticky-inline,not_portable,,uses_javascript
sticky_position-sticky-input-box-gets-focused-after-scroll,not_portable,,uses_javascript
sticky_position-sticky-large-top-2-ref,not_portable,,uses_javascript
sticky_position-sticky-large-top-2.tentative,not_portable,,uses_javascript
sticky_position-sticky-large-top-ref,not_portable,,uses_javascript
sticky_position-sticky-large-top.tentative,not_portable,,uses_javascript
sticky_position-sticky-left-004,not_portable,,uses_javascript
sticky_position-sticky-left-005,not_portable,,uses_javascript
sticky_position-sticky-left-006,not_portable,,uses_javascript
sticky_position-sticky-left-and-right-overconstrained,not_portable,,uses_javascript
sticky_position-sticky-left,not_portable,,uses_javascript
sticky_position-sticky-margins,not_portable,,uses_javascript
sticky_position-sticky-nested-bottom,not_portable,,uses_javascript
sticky_position-sticky-nested-inline-ref,not_portable,,uses_javascript
sticky_position-sticky-nested-inline,not_portable,,uses_javascript
sticky_position-sticky-nested-left,not_portable,,uses_javascript
sticky_position-sticky-nested-right,not_portable,,uses_javascript
sticky_position-sticky-nested-table-ref,not_portable,,uses_javascript
sticky_position-sticky-nested-table,not_portable,,uses_javascript
sticky_position-sticky-nested-thead-th,not_portable,,uses_javascript
sticky_position-sticky-nested-top,not_portable,,uses_javascript
sticky_position-sticky-offset-overflow,not_portable,,uses_javascript
sticky_position-sticky-offset-print,not_portable,,uses_javascript
sticky_position-sticky-offset-top-left,not_portable,,uses_javascript
sticky_position-sticky-overflow-clip-container-ref,not_portable,,uses_javascript
sticky_position-sticky-overflow-clip-container,not_portable,,uses_javascript
sticky_position-sticky-overflow-hidden,not_portable,,uses_javascript
sticky_position-sticky-overflow-padding,not_portable,,uses_javascript
sticky_position-sticky-padding-001,not_portable,,uses_javascript
sticky_position-sticky-padding-002,not_portable,,uses_javascript
sticky_position-sticky-parsing,not_portable,,uses_javascript
sticky_position-sticky-rendering-ref,not_portable,,uses_javascript
sticky_position-sticky-rendering,not_portable,,uses_javascript
sticky_position-sticky-right,not_portable,,uses_javascript
sticky_position-sticky-root-scroller,not_portable,,uses_javascript
sticky_position-sticky-scroll-offset-clamp-crash,not_portable,,uses_javascript
sticky_position-sticky-scroll-reposition-ref,not_portable,,unsupported property: contain
sticky_position-sticky-scroll-reposition,not_portable,,uses_javascript
sticky_position-sticky-scroll-with-clip-and-abspos-ref,not_portable,,uses_javascript
sticky_position-sticky-scroll-with-clip-and-abspos,not_portable,,uses_javascript
sticky_position-sticky-scrollIntoView,not_portable,,uses_javascript
sticky_position-sticky-scrolled-remove-sibling-002,not_portable,,uses_javascript
sticky_position-sticky-scrolled-remove-sibling,not_portable,,uses_javascript
sticky_position-sticky-single-axis-basic,not_portable,,uses_javascript
sticky_position-sticky-single-axis-dynamic,not_portable,,uses_javascript
sticky_position-sticky-single-axis-nested,not_portable,,uses_javascript
sticky_position-sticky-stacking-context,not_portable,,uses_javascript
sticky_position-sticky-table-cell-scrollIntoView,not_portable,,uses_javascript
sticky_position-sticky-table-parts-ref,not_portable,,uses_javascript
sticky_position-sticky-table-parts,not_portable,,uses_javascript
sticky_position-sticky-table-pixel-rounding-ref,not_portable,,style_block_unsupported property: border-spacing
sticky_position-sticky-table-pixel-rounding,not_portable,,style_block_unsupported property: border-spacing
sticky_position-sticky-table-td-bottom-ref,not_portable,,uses_javascript
sticky_position-sticky-table-td-bottom,not_portable,,uses_javascript
sticky_position-sticky-table-td-left-ref,not_portable,,uses_javascript
sticky_position-sticky-table-td-left,not_portable,,uses_javascript
sticky_position-sticky-table-td-right-ref,not_portable,,uses_javascript
sticky_position-sticky-table-td-right,not_portable,,uses_javascript
sticky_position-sticky-table-td-subpixel-zoom-ref,not_portable,,style_block_unsupported property: border-spacing
sticky_position-sticky-table-td-subpixel-zoom,not_portable,,style_block_unsupported property: border-spacing
sticky_position-sticky-table-td-top-ref,not_portable,,uses_javascript
sticky_position-sticky-table-td-top,not_portable,,uses_javascript
sticky_position-sticky-table-tfoot-bottom-ref,not_portable,,uses_javascript
sticky_position-sticky-table-tfoot-bottom,not_portable,,uses_javascript
sticky_position-sticky-table-th-bottom-ref,not_portable,,uses_javascript
sticky_position-sticky-table-th-bottom,not_portable,,uses_javascript
sticky_position-sticky-table-th-left-ref,not_portable,,uses_javascript
sticky_position-sticky-table-th-left,not_portable,,uses_javascript
sticky_position-sticky-table-th-right-ref,not_portable,,uses_javascript
sticky_position-sticky-table-th-right,not_portable,,uses_javascript
sticky_position-sticky-table-th-top-ref,not_portable,,uses_javascript
sticky_position-sticky-table-th-top,not_portable,,uses_javascript
sticky_position-sticky-table-thead-top-ref,not_portable,,uses_javascript
sticky_position-sticky-table-thead-top,not_portable,,uses_javascript
sticky_position-sticky-table-tr-bottom-ref,not_portable,,uses_javascript
sticky_position-sticky-table-tr-bottom,not_portable,,uses_javascript
sticky_position-sticky-table-tr-top-ref,not_portable,,uses_javascript
sticky_position-sticky-table-tr-top,not_portable,,uses_javascript
sticky_position-sticky-top-004,not_portable,,uses_javascript
sticky_position-sticky-top-005,not_portable,,uses_javascript
sticky_position-sticky-top-006,not_portable,,uses_javascript
sticky_position-sticky-top-and-bottom-overconstrained,not_portable,,uses_javascript
sticky_position-sticky-top-and-bottom,not_portable,,uses_javascript
sticky_position-sticky-top,not_portable,,uses_javascript
sticky_position-sticky-transforms-translate,not_portable,,uses_javascript
sticky_position-sticky-transforms,not_portable,,uses_javascript
sticky_position-sticky-writing-modes-ref,not_portable,,uses_javascript
sticky_position-sticky-writing-modes,not_portable,,uses_javascript
sticky_sticky-after-input,not_portable,,uses_javascript
sticky_sticky-continuation-crash,not_portable,,uses_javascript
multicol_vlr-in-multicols-ref,not_portable,,style_block_unsupported property: writing-mode
multicol_vlr-ltr-ltr-in-multicols,not_portable,,style_block_unsupported property: writing-mode
multicol_vlr-ltr-rtl-in-multicols.tentative,not_portable,,style_block_unsupported property: writing-mode
multicol_vlr-rtl-ltr-in-multicols.tentative,not_portable,,style_block_unsupported property: writing-mode
multicol_vlr-rtl-rtl-in-multicols,not_portable,,style_block_unsupported property: writing-mode
multicol_vrl-in-multicols-ref,not_portable,,style_block_unsupported property: writing-mode
multicol_vrl-ltr-ltr-in-multicols,not_portable,,style_block_unsupported property: writing-mode
multicol_vrl-ltr-rtl-in-multicols.tentative,not_portable,,style_block_unsupported property: writing-mode
multicol_vrl-rtl-ltr-in-multicols.tentative,not_portable,,style_block_unsupported property: writing-mode
multicol_vrl-rtl-rtl-in-multicols,not_portable,,style_block_unsupported property: writing-mode
multicol_static-position_vlr-in-multicol-ref,not_portable,,style_block_unsupported property: writing-mode
multicol_static-position_vlr-ltr-ltr-in-multicol,not_portable,,style_block_unsupported property: writing-mode
multicol_static-position_vlr-ltr-rtl-in-multicol.tentative,not_portable,,style_block_unsupported property: writing-mode
multicol_static-position_vlr-rtl-ltr-in-multicol.tentative,not_portable,,style_block_unsupported property: writing-mode
multicol_static-position_vlr-rtl-rtl-in-multicol,not_portable,,style_block_unsupported property: writing-mode
multicol_static-position_vrl-in-multicol-ref,not_portable,,style_block_unsupported property: writing-mode
multicol_static-position_vrl-ltr-ltr-in-multicol,not_portable,,style_block_unsupported property: writing-mode
multicol_static-position_vrl-ltr-rtl-in-multicol.tentative,not_portable,,style_block_unsupported property: writing-mode
multicol_static-position_vrl-rtl-ltr-in-multicol.tentative,not_portable,,style_block_unsupported property: writing-mode
multicol_static-position_vrl-rtl-rtl-in-multicol,not_portable,,style_block_unsupported property: writing-mode
animations_bottom-composition,not_portable,,uses_javascript
animations_bottom-interpolation,not_portable,,uses_javascript
animations_left-composition,not_portable,,uses_javascript
animations_left-interpolation,not_portable,,uses_javascript
animations_position-interpolation,not_portable,,uses_javascript
animations_right-composition,not_portable,,uses_javascript
animations_right-interpolation,not_portable,,uses_javascript
animations_top-composition,not_portable,,uses_javascript
animations_top-interpolation,not_portable,,uses_javascript
resources_position-absolute-iframe-child-002.sub,not_portable,,unsupported element: <iframe>
resources_position-sticky-fixed-ancestor-iframe-child,not_portable,,unsupported element: <button>
overlay_author-overlay-top-layer-removal-ref,not_portable,,uses_javascript
overlay_author-overlay-top-layer-removal,not_portable,,uses_javascript
overlay_green-ref,ported,css_position_overlay_green_ref,
overlay_overlay-button-appearance-ref,not_portable,,unsupported element: <button>
overlay_overlay-button-appearance,not_portable,,uses_javascript
overlay_overlay-computed,not_portable,,uses_javascript
overlay_overlay-invalid,not_portable,,uses_javascript
overlay_overlay-popover-backdrop-crash,not_portable,,uses_javascript
overlay_overlay-transition-backdrop-entry,not_portable,,uses_javascript
overlay_overlay-transition-backdrop,not_portable,,uses_javascript
overlay_overlay-transition-dialog-ref,not_portable,,uses_javascript
overlay_overlay-transition-dialog,not_portable,,uses_javascript
overlay_overlay-transition-finished,not_portable,,uses_javascript
overlay_overlay-transition-in-rendering,not_portable,,uses_javascript
overlay_overlay-transition-out-rendering,not_portable,,uses_javascript
overlay_overlay-transition-property,not_portable,,uses_javascript
overlay_overlay-transition,not_portable,,uses_javascript
overlay_overlay-user-agent-rules,not_portable,,uses_javascript
overlay_overlay-valid,not_portable,,uses_javascript
overlay_animation_overlay-interpolation,not_portable,,uses_javascript
