filename,status,fn_name,reason
scroll-markers_scroll-marker-dynamic-ref,ported,css_overflow_scroll_markers_scroll_marker_dynamic_ref,
scroll-markers_scroll-marker-group-001-ref,ported,css_overflow_scroll_markers_scroll_marker_group_001_ref,
scroll-markers_scroll-marker-group-005-ref,ported,css_overflow_scroll_markers_scroll_marker_group_005_ref,
scroll-markers_scroll-marker-group-006-ref,ported,css_overflow_scroll_markers_scroll_marker_group_006_ref,
scroll-markers_scroll-marker-group-007-ref,ported,css_overflow_scroll_markers_scroll_marker_group_007_ref,
scroll-markers_scroll-marker-group-008-ref,ported,css_overflow_scroll_markers_scroll_marker_group_008_ref,
scroll-markers_scroll-marker-group-009-ref,ported,css_overflow_scroll_markers_scroll_marker_group_009_ref,
scroll-markers_scroll-marker-group-add-dynamic-001-ref,ported,css_overflow_scroll_markers_scroll_marker_group_add_dynamic_001_ref,
scroll-markers_scroll-marker-group-style-remove-ref,ported,css_overflow_scroll_markers_scroll_marker_group_style_remove_ref,
scroll-markers_scroll-target-group-001-ref,ported,css_overflow_scroll_markers_scroll_target_group_001_ref,
scroll-markers_scroll-target-group-008-ref,ported,css_overflow_scroll_markers_scroll_target_group_008_ref,
scroll-markers_scroll-target-group-inline-crash,ported,css_overflow_scroll_markers_scroll_target_group_inline_crash,
add-scroller-then-scroll-content-into-view,not_portable,,uses_javascript
auto-scrollbar-inline-children,not_portable,,uses_javascript
chrome-480554290-crash,not_portable,,uses_javascript
chrome-body-overflow-propagation-crash,not_portable,,uses_javascript
clipped-scroller-add-content-ref,not_portable,,uses_javascript
clipped-scroller-add-content,not_portable,,uses_javascript
column-creates-computed-style,not_portable,,uses_javascript
column-style-change-triggers-relayout,not_portable,,uses_javascript
column-updates-computed-style,not_portable,,uses_javascript
content-change-then-scroll-into-view,not_portable,,uses_javascript
display-flex-svg-overflow-default,not_portable,,unsupported element: <svg>
document-element-overflow-hidden-scroll,not_portable,,uses_javascript
dynamic-visible-to-clip-001,not_portable,,uses_javascript
ellipsis-with-image-crash,not_portable,,unsupported element: <img>
float-with-relpos-and-transform,not_portable,,style_block_unsupported property: transform
hit-test-border-radius-and-perspective,not_portable,,uses_javascript
hit-test-stacking-context-parent-border-radius,not_portable,,uses_javascript
incremental-scroll-002-ref,not_portable,,uses_javascript
incremental-scroll-002,not_portable,,uses_javascript
incremental-scroll-ref,not_portable,,uses_javascript
incremental-scroll,not_portable,,uses_javascript
inheritance,not_portable,,uses_javascript
input-scrollable-region-001,not_portable,,unsupported element: <input>
keyboard-scroll,not_portable,,uses_javascript
logical-overflow-001,not_portable,,uses_javascript
multicol-in-orthogonal-writing-mode-crash,not_portable,,unsupported property: writing-mode
no-scrollable-overflow-vertical-rl-2,not_portable,,style_block_unsupported property: writing-mode
no-scrollable-overflow-vertical-rl,not_portable,,style_block_unsupported property: writing-mode
orthogonal-flow-with-inline-end-margin,not_portable,,uses_javascript
outline-with-opacity-crash,not_portable,,uses_javascript
overflow-abpos-transform,not_portable,,uses_javascript
overflow-alignment-001-ref,not_portable,,style_block_unsupported property: caption-side
overflow-alignment-002-ref,not_portable,,style_block_unsupported property: caption-side
overflow-alignment-block-001,not_portable,,uses_javascript
overflow-alignment-block-002,not_portable,,uses_javascript
overflow-alignment-flex-col-reverse-001,not_portable,,uses_javascript
overflow-alignment-flex-col-reverse-002,not_portable,,uses_javascript
overflow-alignment-flex-col-reverse-overflow-001,not_portable,,uses_javascript
overflow-alignment-flex-col-reverse-overflow-002,not_portable,,uses_javascript
overflow-alignment-flex-col-wrap-001,not_portable,,uses_javascript
overflow-alignment-flex-col-wrap-002,not_portable,,uses_javascript
overflow-alignment-flex-col-wrap-overflow-001,not_portable,,uses_javascript
overflow-alignment-flex-col-wrap-overflow-002,not_portable,,uses_javascript
overflow-alignment-flex-row-reverse-001,not_portable,,uses_javascript
overflow-alignment-flex-row-reverse-002,not_portable,,uses_javascript
overflow-alignment-flex-row-reverse-overflow-001,not_portable,,uses_javascript
overflow-alignment-flex-row-reverse-overflow-002,not_portable,,uses_javascript
overflow-alignment-flex-row-wrap-001,not_portable,,uses_javascript
overflow-alignment-flex-row-wrap-002,not_portable,,uses_javascript
overflow-alignment-flex-row-wrap-overflow-001,not_portable,,uses_javascript
overflow-alignment-flex-row-wrap-overflow-002,not_portable,,uses_javascript
overflow-alignment-grid-001,not_portable,,uses_javascript
overflow-alignment-grid-002,not_portable,,uses_javascript
overflow-auto-scrollbar-gutter-intrinsic-001-ref,not_portable,,unsupported property: writing-mode
overflow-auto-scrollbar-gutter-intrinsic-001,not_portable,,unsupported property: writing-mode
overflow-auto-scrollbar-gutter-intrinsic-002-ref,not_portable,,unsupported property: writing-mode
overflow-auto-scrollbar-gutter-intrinsic-002,not_portable,,unsupported property: writing-mode
overflow-auto-scrollbar-gutter-intrinsic-003-ref,not_portable,,unsupported property: writing-mode
overflow-auto-scrollbar-gutter-intrinsic-003,not_portable,,unsupported property: writing-mode
overflow-auto-scrolling-with-margin-and-transform,not_portable,,uses_javascript
overflow-body-propagation-001,ported,css_overflow_overflow_body_propagation_001,
overflow-body-propagation-002,ported,css_overflow_overflow_body_propagation_002,
overflow-body-propagation-003,ported,css_overflow_overflow_body_propagation_003,
overflow-body-propagation-004,ported,css_overflow_overflow_body_propagation_004,
overflow-body-propagation-005,ported,css_overflow_overflow_body_propagation_005,
overflow-body-propagation-006,ported,css_overflow_overflow_body_propagation_006,
overflow-body-propagation-010,not_portable,,style_block_unsupported property: contain
overflow-body-propagation-011,not_portable,,style_block_unsupported property: contain
overflow-body-propagation-013,ported,css_overflow_overflow_body_propagation_013,
overflow-body-propagation-014,not_portable,,uses_javascript
overflow-body-propagation-015,not_portable,,uses_javascript
overflow-body-propagation-016,not_portable,,uses_javascript
overflow-canvas-ref,not_portable,,uses_javascript
overflow-canvas,not_portable,,uses_javascript
overflow-clip-001-crash,not_portable,,uses_javascript
overflow-clip-cant-scroll,not_portable,,uses_javascript
overflow-clip-hit-testing,not_portable,,uses_javascript
overflow-clip-margin-004,not_portable,,style_block_unsupported property: contain
overflow-clip-margin-005,not_portable,,style_block_unsupported property: contain
overflow-clip-margin-006,not_portable,,style_block_unsupported property: contain
overflow-clip-margin-007-ref,not_portable,,uses_javascript
overflow-clip-margin-007,not_portable,,uses_javascript
overflow-clip-margin-008-ref,not_portable,,style_block_unsupported property: contain
overflow-clip-margin-008,not_portable,,style_block_unsupported property: contain
overflow-clip-margin-012,not_portable,,uses_javascript
overflow-clip-margin-border-radius-002,not_portable,,complex_css_selector: div::before
overflow-clip-margin-hit-testing,not_portable,,uses_javascript
overflow-clip-margin-intersection-observer,not_portable,,uses_javascript
overflow-clip-margin-invalidation,not_portable,,uses_javascript
overflow-clip-margin-svg,not_portable,,unsupported element: <svg>
overflow-clip-rounded-table-ref,not_portable,,style_block_unsupported property: border-collapse
overflow-clip-rounded-table,not_portable,,style_block_unsupported property: border-collapse
overflow-clip-scroll-size,not_portable,,uses_javascript
overflow-clip-transform-001-ref,not_portable,,style_block_unsupported property: transform
overflow-clip-transform-001,not_portable,,style_block_unsupported property: transform
overflow-clip-x-visible-y-svg,not_portable,,unsupported element: <svg>
overflow-clip-y-visible-x-svg,not_portable,,unsupported element: <svg>
overflow-codependent-scrollbars,not_portable,,uses_javascript
overflow-ellipsis-dynamic-001,not_portable,,uses_javascript
overflow-empty-child-box,not_portable,,uses_javascript
overflow-hidden-resize-with-stacking-context-child,not_portable,,uses_javascript
overflow-img-border-radius,not_portable,,unsupported element: <img>
overflow-img-display-table-ref,not_portable,,unsupported element: <img>
overflow-img-display-table,not_portable,,unsupported display: table
overflow-img-object-position-ref,not_portable,,unsupported element: <img>
overflow-img-object-position,not_portable,,unsupported element: <img>
overflow-img-ref,not_portable,,unsupported element: <img>
overflow-img-scroll-non-replaced-ref,not_portable,,unsupported element: <img>
overflow-img-scroll-non-replaced,not_portable,,unsupported element: <img>
overflow-img-scroll-replaced-ref,not_portable,,unsupported element: <img>
overflow-img-scroll-replaced,not_portable,,unsupported element: <img>
overflow-img-svg-ref,not_portable,,unsupported element: <img>
overflow-img-svg,not_portable,,unsupported element: <img>
overflow-img,not_portable,,unsupported element: <img>
overflow-inline-transform-relative,not_portable,,uses_javascript
overflow-negative-margin-dynamic,not_portable,,uses_javascript
overflow-no-interpolation,not_portable,,uses_javascript
overflow-outside-padding,not_portable,,uses_javascript
overflow-padding,not_portable,,uses_javascript
overflow-recalc-001,not_portable,,uses_javascript
overflow-replaced-element-001,not_portable,,uses_javascript
overflow-replaced-element-002-ref,not_portable,,unsupported element: <iframe>
overflow-replaced-element-002,not_portable,,unsupported element: <iframe>
overflow-rtl-scroll-left,not_portable,,uses_javascript
overflow-scroll-big-border-small-content-ref,not_portable,,uses_javascript
overflow-scroll-big-border-small-content,not_portable,,uses_javascript
overflow-scroll-intrinsic-001,not_portable,,unsupported property: writing-mode
overflow-scroll-resize-visibility-hidden-ref,not_portable,,style_block_unsupported property: filter
overflow-shorthand-001,not_portable,,uses_javascript
overflow-shorthand-002,not_portable,,uses_javascript
overflow-video-ref,not_portable,,uses_javascript
overflow-video,not_portable,,uses_javascript
paint-containment-svg,not_portable,,style_block_unsupported property: contain
resizer-no-size-change.tentative,not_portable,,uses_javascript
resizer-transform.tentative,not_portable,,uses_javascript
rounded-overflow-clip-visible,not_portable,,unsupported element: <svg>
rounded-overflow-visible-clip,not_portable,,unsupported element: <svg>
scroll-marker-group-hover,not_portable,,uses_javascript
scroll-overflow-padding-block-001,not_portable,,uses_javascript
scroll-with-ancestor-border-radius,not_portable,,uses_javascript
scroll-with-border-radius,not_portable,,uses_javascript
scrollable-overflow-empty-newline-span,not_portable,,uses_javascript
scrollable-overflow-fixed-positioned-initial-containing-block,not_portable,,uses_javascript
scrollable-overflow-float,not_portable,,uses_javascript
scrollable-overflow-height-with-flex-item-margin-inline-end-rtl,not_portable,,uses_javascript
scrollable-overflow-height-with-flex-item-margin-inline-end,not_portable,,uses_javascript
scrollable-overflow-input-001-ref,not_portable,,unsupported element: <input>
scrollable-overflow-input-001,not_portable,,uses_javascript
scrollable-overflow-input-002-ref,not_portable,,unsupported element: <input>
scrollable-overflow-input-002,not_portable,,uses_javascript
scrollable-overflow-padding-inline,not_portable,,uses_javascript
scrollable-overflow-padding-input,not_portable,,uses_javascript
scrollable-overflow-padding,not_portable,,uses_javascript
scrollable-overflow-self-collapsing,not_portable,,uses_javascript
scrollable-overflow-textarea,not_portable,,uses_javascript
scrollable-overflow-transform-001,not_portable,,uses_javascript
scrollable-overflow-transform-002,not_portable,,uses_javascript
scrollable-overflow-transform-003,not_portable,,uses_javascript
scrollable-overflow-transform-004,not_portable,,uses_javascript
scrollable-overflow-transform-005.tentative,not_portable,,uses_javascript
scrollable-overflow-transform-006,not_portable,,uses_javascript
scrollable-overflow-transform-007,not_portable,,uses_javascript
scrollable-overflow-transform-008,not_portable,,uses_javascript
scrollable-overflow-transform-009,not_portable,,uses_javascript
scrollable-overflow-transform-010.tentative,not_portable,,uses_javascript
scrollable-overflow-transform-011,not_portable,,uses_javascript
scrollable-overflow-transform-dynamic-001,not_portable,,uses_javascript
scrollable-overflow-transform-dynamic-002,not_portable,,uses_javascript
scrollable-overflow-transform-dynamic-003,not_portable,,uses_javascript
scrollable-overflow-transform-dynamic-004,not_portable,,uses_javascript
scrollable-overflow-transform-dynamic-005,not_portable,,uses_javascript
scrollable-overflow-transform-dynamic-006,not_portable,,uses_javascript
scrollable-overflow-transform-unreachable-region,not_portable,,uses_javascript
scrollable-overflow-vertical-rl-dynamic,not_portable,,uses_javascript
scrollable-overflow-with-flex-item-margin-inline-end,not_portable,,uses_javascript
scrollable-overflow-with-grid-item-margin-inline-end,not_portable,,uses_javascript
scrollable-overflow-with-nested-elements-001,not_portable,,uses_javascript
scrollable-overflow-with-nested-elements-002,not_portable,,uses_javascript
scrollable-overflow-with-nested-elements-003,not_portable,,uses_javascript
scrollable-overflow-with-nested-elements-004,not_portable,,uses_javascript
scrollable-overflow-with-nested-elements-005,not_portable,,uses_javascript
scrollable-overflow-zero-one-axis,not_portable,,uses_javascript
scrollbar-empty-002,not_portable,,unsupported element: <svg>
scrollbar-gutter-001,not_portable,,uses_javascript
scrollbar-gutter-002-ref,not_portable,,uses_javascript
scrollbar-gutter-002,not_portable,,style_block_unsupported property: writing-mode
scrollbar-gutter-003,not_portable,,style_block_unsupported property: writing-mode
scrollbar-gutter-dynamic-001,not_portable,,uses_javascript
scrollbar-gutter-dynamic-002-ref,not_portable,,style_block_unsupported property: writing-mode
scrollbar-gutter-dynamic-002,not_portable,,uses_javascript
scrollbar-gutter-dynamic-003-ref,not_portable,,style_block_unsupported property: writing-mode
scrollbar-gutter-dynamic-003,not_portable,,uses_javascript
scrollbar-gutter-dynamic-004,not_portable,,uses_javascript
scrollbar-gutter-fixedpos-004-ref,not_portable,,style_block_unsupported property: writing-mode
scrollbar-gutter-fixedpos-004,not_portable,,style_block_unsupported property: writing-mode
scrollbar-gutter-propagation-001,not_portable,,uses_javascript
scrollbar-gutter-propagation-002,not_portable,,uses_javascript
scrollbar-gutter-propagation-003,not_portable,,uses_javascript
scrollbar-gutter-propagation-004,not_portable,,uses_javascript
scrollbar-gutter-propagation-005,not_portable,,uses_javascript
scrollbar-gutter-propagation-006,not_portable,,uses_javascript
scrollbar-gutter-propagation-007,not_portable,,uses_javascript
scrollbar-gutter-root-both-edges-ref,not_portable,,uses_javascript
scrollbar-gutter-root-both-edges,not_portable,,style_block_unsupported property: transform
scrollbar-gutter-root-ref,not_portable,,uses_javascript
scrollbar-gutter-root,not_portable,,style_block_unsupported property: transform
scrollbar-gutter-rtl-001,not_portable,,uses_javascript
scrollbar-gutter-rtl-002-ref,not_portable,,uses_javascript
scrollbar-gutter-rtl-002,not_portable,,style_block_unsupported property: writing-mode
scrollbar-gutter-scroll-into-view-ref,not_portable,,style_block_unsupported property: writing-mode
scrollbar-gutter-scroll-into-view,not_portable,,uses_javascript
scrollbar-gutter-vertical-lr-001,not_portable,,uses_javascript
scrollbar-gutter-vertical-lr-002-ref,not_portable,,uses_javascript
scrollbar-gutter-vertical-lr-002,not_portable,,style_block_unsupported property: writing-mode
scrollbar-gutter-vertical-rl-001,not_portable,,uses_javascript
scrollbar-gutter-vertical-rl-002-ref,not_portable,,uses_javascript
scrollbar-gutter-vertical-rl-002,not_portable,,style_block_unsupported property: writing-mode
scrollbar-gutter-with-background-gradient-ref,ported,css_overflow_scrollbar_gutter_with_background_gradient_ref,
scrollbar-gutter-with-background-gradient,ported,css_overflow_scrollbar_gutter_with_background_gradient,
scrollbar-large-scale-in-iframe,not_portable,,unsupported element: <iframe>
scrollbars-chrome-bug-001-ref,not_portable,,style_block_unsupported property: transform
scrollbars-chrome-bug-001,not_portable,,uses_javascript
scroller-covered-by-empty-svg,not_portable,,uses_javascript
select-size-overflow-001-ref,not_portable,,unsupported element: <select>
select-size-overflow-001,not_portable,,unsupported element: <select>
shrink-to-fit-auto-overflow-relayout-crash,not_portable,,uses_javascript
table-header-group-overflow-crash,not_portable,,unsupported display: table-header-group
text-overflow-ellipsis-003,not_portable,,uses_javascript
text-overflow-ellipsis-editable-div-with-caret,not_portable,,uses_javascript
text-overflow-ellipsis-editing-input-ref,not_portable,,unsupported element: <input>
text-overflow-ellipsis-editing-input,not_portable,,uses_javascript
text-overflow-ellipsis-textarea-with-caret,not_portable,,uses_javascript
text-overflow-ellipsis-vertical-001,not_portable,,style_block_unsupported property: writing-mode
text-overflow-ellipsis-vertical-rtl-001,not_portable,,style_block_unsupported property: writing-mode
text-overflow-scroll-001,not_portable,,uses_javascript
text-overflow-scroll-rtl-001,not_portable,,uses_javascript
text-overflow-scroll-vertical-lr-001,not_portable,,uses_javascript
text-overflow-scroll-vertical-lr-rtl-001,not_portable,,uses_javascript
text-overflow-scroll-vertical-rl-001,not_portable,,uses_javascript
text-overflow-scroll-vertical-rl-rtl-001,not_portable,,uses_javascript
line-clamp_block-ellipsis-001,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-002,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-003,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-004,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-005,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-006,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-007,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-008,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-009,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-010,not_portable,,style_block_unsupported property: grid-template-columns
line-clamp_block-ellipsis-011,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-012,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-013,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-014,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-015.tentative,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-016,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-017,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-018,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-019,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-020,not_portable,,complex_css_selector: .parent::first-line
line-clamp_block-ellipsis-021,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-022,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-023,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-024,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-025,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-026,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-027,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-028,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-029,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-030,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-031,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-032.tentative,not_portable,,style_block_unsupported property: line-clamp
line-clamp_block-ellipsis-repaint-001,not_portable,,uses_javascript
line-clamp_block-ellipsis-repaint-002,not_portable,,uses_javascript
line-clamp_block-ellipsis-repaint-003,not_portable,,uses_javascript
line-clamp_block-ellipsis-repaint-004,not_portable,,uses_javascript
line-clamp_line-clamp-001,not_portable,,style_block_unsupported property: line-clamp
